id,institution_type,name,address,postal_code,state,status,source_file,Name of the college,Affiliated To University,College address,District,State,Year of Estb.,Teaching Upto,Govt or Non Govt,Aided or Unaided,unique_id,latitude,longitude,address_quality,geocoding_priority,geocoding_confidence,geocoding_source
428.0,Private,St. Joseph's University,"P O Box 27094, 36, Lalbagh RoadBengaluru, District nan, Karnataka",560027.0,Karnataka,2(f),Private Uni.csv,,,,,,,,,,Private_622,12.9602366,77.5882606,80,2,1.0,google
458.0,Private,The Global University,"Hollongi, Itanagar, District t-Papum Pare, District nan, Arunachal Pradesh",791111.0,Arunachal Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_652,27.0843682,93.6053163,80,2,0.6,google
459.0,Private,The Glocal University,"Delhi Yamunotri Marg, State Highway 57, Mirzapur Pole, District rict Saharanpur, Uttar PradeshMirzapur Pole, SaharanpurUttar Pradesh, District nan",247121.0,Uttar Pradesh,2(f) & 12(B),Private Uni.csv,,,,,,,,,,Private_653,30.2576181,77.6243962,80,2,0.8500000000000001,google
461.0,Private,The ICFAI University,"Agartala -Simna Road, Post Office Kamalghat, West Tripura, District nan",799210.0,Tripura,2(f),Private Uni.csv,,,,,,,,,,Private_655,23.9306323,91.3374132,80,2,0.8500000000000001,google
49.0,State,Bhupendra Narayan Mandal University,"Singheshwar Road, NH 106, Madhepura, District nan, Bihar",852113.0,Bihar,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_740,26.0042815,86.7482633,80,2,0.8500000000000001,google
490.0,Private,VIT Bhopal University,"Bhopal-Indore Highway, Kothrikalan, SehoreKothrikalan, Sehore, Bhopal, District nan, Madhya Pradesh",466114.0,Madhya Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_684,23.0759684,76.831194,80,2,0.8500000000000001,google
492.0,Private,Vivekananda Global University,"Sector 36, Sisyawas, NRI RoadJagatpura Jaipur, District nan, Rajasthan",,Rajasthan,2(f),Private Uni.csv,,,,,,,,,,Private_686,26.8047409,75.8309721,80,2,0.8500000000000001,google
21.0,State,Assam Science & Technology University,"Tetelia Road, jalukbari, Guwahati, District nan, Assam",781013.0,Assam,2(f),State Uni.csv,,,,,,,,,,State_712,26.1620567,91.6764975,80,2,0.8500000000000001,google
22.0,State,Assam Skill University,"Mangaldoi, District Darrang, District nan, Assam",784125.0,Assam,2(f),State Uni.csv,,,,,,,,,,State_713,26.44632,92.03221719999999,80,2,0.6,google
23.0,State,Assam Women's University,"Jamuguri, Rowriah, Jorhat, District nan, Assam",785004.0,Assam,2(f),State Uni.csv,,,,,,,,,,State_714,26.8630341,94.4987015,80,2,0.8500000000000001,google
24.0,State,Atal Bihari Bajpayee Vishwavidyalaya (Formerly Bilaspur Vishwavidyalaya),"In front of Koni Police StationBilaspur- Ratanpur Road, Koni, BilaspurCG, District nan, Chhattisgarh",495009.0,Chhattisgarh,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_715,22.1293214,82.1360026,80,2,0.6,google
413.0,Private,Sreenidhi University,"Yamnampet Village age, Ghatkesar Mandal, Medchal-Malkajgiri District rict, Hyderabad, District nan, Telangana",501301.0,Telangana,2(f),Private Uni.csv,,,,,,,,,,Private_607,17.4568224,78.6577882,80,2,0.6,google
25.0,State,Atal Bihari Vajpayee Hindi Vishwavidyalaya,"Mungalia Kot, Rajharsh Colony, Kolar MargBhopal, District nan, Madhya Pradesh",462038.0,Madhya Pradesh,2(f),State Uni.csv,,,,,,,,,,State_716,23.3571155,77.46446069999999,80,2,0.6,google
26.0,State,Atal Bihari Vajpayee Medical University,"9th Floor, Academic Block, Dr. Ram Manohar Lohia Institute of Medical Sciences, Vibhuti Khand, Lucknow, District nan, Uttar Pradesh",226210.0,Uttar Pradesh,2(f),State Uni.csv,,,,,,,,,,State_717,26.8686155,81.0010758,80,2,0.8,google
27.0,State,Atal Medical and Research University(Formerly Himachal Pradesh University of Health Sciences),"SLBS Medical College Hospital CampusNer Chowk, District t- Mandi, Mandi, District nan, Himachal Pradesh",175008.0,Himachal Pradesh,2(f),State Uni.csv,,,,,,,,,,State_718,31.6093557,76.9196998,80,2,0.8,google
29.0,State,Ayush and Health Sciences University of Chhattisgarh,"Uparwara, Atal Nagar, Sector 40, Nava Raipur C.G.Raipur, District nan, Chhattisgarh",493661.0,Chhattisgarh,2(f),State Uni.csv,,,,,,,,,,State_720,21.1043164,81.7486198,80,2,0.6,google
30.0,State,Baba Amte Divyang University,"3rd Floor, Rajiv Gandhi Bhawan, Shiksha Sankul, J.L.N. Marg, Jaipur, District nan, Rajasthan",303017.0,Rajasthan,2(f),State Uni.csv,,,,,,,,,,State_721,26.871932,75.809094,80,2,0.8,google
31.0,State,Baba Farid University of Health Sciences,"Sadiq Road, Faridkot, District nan, Punjab",151203.0,Punjab,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_722,30.6882626,74.6696923,80,2,0.8500000000000001,google
412.0,Private,Spicer Adventist University,"Aundh Road, Ganeshkhind Post, Pune, District nan, Maharashtra",411007.0,Maharashtra,2(f),Private Uni.csv,,,,,,,,,,Private_606,18.5627204,73.8250082,80,2,0.8500000000000001,google
33.0,State,Babasaheb Bhimrao Ambedkar Bihar University,"Kalambagh Rd, Musahri, Muzaffarpur, District nan, Bihar",842001.0,Bihar,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_724,26.116118,85.3789869,80,2,0.8500000000000001,google
34.0,State,Bagalkot University,"Mudhol Road, Jamkhandi, District nan, Karnataka",587301.0,Karnataka,2(f),State Uni.csv,,,,,,,,,,State_725,16.4985555,75.2910399,80,2,0.8500000000000001,google
35.0,State,Banda University of Agriculture & Technology,"Near New Circuit House, Banda, District nan, Uttar Pradesh",210001.0,Uttar Pradesh,2(f),State Uni.csv,,,,,,,,,,State_726,25.4645983,80.3371031,80,2,1.0,google
37.0,State,Bankura University,"Main Campus, Bankura Block-II, Post Office -PurandarpurPO Bhagabandh, District Bankura, District nan, West Bengal",722155.0,West Bengal,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_728,23.2312686,87.07838749999999,80,2,0.6,google
38.0,State,Barkatullaah University,"Hoshangabad Road, Bhopal, District nan, Madhya Pradesh",462026.0,Madhya Pradesh,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_729,23.1561919,77.4734577,80,2,0.8500000000000001,google
39.0,State,Bengaluru City University,"Rukmini Knowledge Park, kattigenahalli, Bengaluru, District nan, Karnataka",560064.0,Karnataka,2(f),State Uni.csv,,,,,,,,,,State_730,13.1215682,77.6207127,80,2,0.6,google
41.0,State,Bengaluru North University,"Devaraj Urs Extension, Tamaka Kolar, Karnataka, District nan",563103.0,Karnataka,2(f),State Uni.csv,,,,,,,,,,State_732,13.1322578,78.1744657,80,2,0.8,google
42.0,State,Berhampur University,"Berhampur, Bhanja Bihar, Dt. Ganjam, District nan, Odisha",760007.0,Odisha,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_733,19.2980629,84.8815968,80,2,0.8,google
43.0,State,Bhagat Phool Singh Mahila Vishwavidyalaya,"B.P.S. Mahila Vishwavidyalaya, Khanpur Kalan, Sonipat SonipatSonipat, Haryana, District nan",131305.0,Haryana,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_734,29.151954,76.8049187,80,2,0.8,google
411.0,Private,Sparsh Himalaya University,"Headquarter Fatehpur Tanda, Jeevanwala, Via Doiwala, Dehradun, District nan, Uttarakhand",248140.0,Uttarakhand,2(f),Private Uni.csv,,,,,,,,,,Private_605,30.1455055,78.14934579999999,80,2,0.8,google
44.0,State,Bhakta Kavi Narsinh Mehta University,"Govt. Polytechnic College, Bilkha Road, Khadiya, Junagadh, District nan, Gujarat",362640.0,Gujarat,2(f),State Uni.csv,,,,,,,,,,State_735,21.4272919,70.5293357,80,2,0.8500000000000001,google
410.0,Private,Sona Devi University,"Kitadih, Post Office PS Ghatsila North Maubhandar, East Singhbhum, District nan, Jharkhand",832303.0,Jharkhand,2(f),Private Uni.csv,,,,,,,,,,Private_604,22.761603,86.1945694,80,2,0.8,google
409.0,Private,Somaiya Vidyavihar University,"Office of the Registrar, 101, AryaBhat Building, Somaiya Vidyavihar UniversityVidyavihar East, Mumbai, District nan, Maharashtra",400077.0,Maharashtra,2(f),Private Uni.csv,,,,,,,,,,Private_603,19.0733649,72.8962449,80,2,0.8,google
46.0,State,Bharathidasan University,"Palkalaiperur, Tiruchirappalli, District nan, Tamil Nadu",620024.0,Tamil Nadu,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_737,11.034599,78.5660852,80,2,0.6,google
408.0,Private,Smt. Manjira Devi University,"Hitanu Dhanari, Dunda, Uttarkashi, District nan, Uttarakhand",249151.0,Uttarakhand,2(f),Private Uni.csv,,,,,,,,,,Private_602,30.6505922,78.3965278,80,2,0.8,google
157.0,State,Hassan University,"Hemagangothri, Hassan, District nan, Karnataka",573226.0,Karnataka,2(f),State Uni.csv,,,,,,,,,,State_848,12.9954498,76.16617529999999,80,2,0.8,google
491.0,Private,VIT-AP University,"Ainavolu Village age, Thullur Mandalam, Amaravati, Guntur, District nan, Andhra Pradesh",522237.0,Andhra Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_685,16.5256505,80.4688061,80,2,0.6,google
20.0,State,Assam Rajiv Gandhi University of Co-operative Management,"Basic tiniali, gadaghar nagar, Joysagar, Dicial Dhulia Gaon, Sivasagar, Guwahati, District nan, Assam",785665.0,Assam,2(f),State Uni.csv,,,,,,,,,,State_711,26.9552716,94.62852029999999,80,2,0.8,google
18.0,State,Aryabhatta Knowledge University,"Chanakya National Law University Campus, Mithapur, Patna, District nan, Bihar",800001.0,Bihar,2(f),State Uni.csv,,,,,,,,,,State_709,25.5943056,85.1334452,80,2,0.8,google
421.0,Private,Sri Satya Sai University of Technology & Medical Sciences,"Opp.Oilfed Plant, Bhopal-Indore Road, Sehore M.Post Office pposite Pachama Oil Fed PlantPachama Sehore, District nan, Madhya Pradesh",466001.0,Madhya Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_615,23.1999007,77.0879052,80,2,0.8500000000000001,google
494.0,Private,World University Of Design,"Plot no 1, Rajiv Gandhi Education City, Rai, Sonepat, Haryana, District nan",131029.0,Haryana,2(f),Private Uni.csv,,,,,,,,,,Private_688,28.9240465,77.1028668,80,2,0.6,google
495.0,Private,Woxsen University,"Woxsen Campus, Kamkole, Sadasivpet, Medak District rict, District nan, Telangana",,Telangana,2(f),Private Uni.csv,,,,,,,,,,Private_689,17.649612,77.7997255,80,2,0.8,google
496.0,Private,XIM university,"Plot No12A Nijigada Kurki Harirajpur District -Puri Odisha, India, District nan",752050.0,Odisha,2(f) & 12(B),Private Uni.csv,,,,,,,,,,Private_690,20.1455012,85.7384617,80,2,0.6,google
497.0,Private,YBN University,"Rajaulatu, Namkum, Ranchi-10 Ranchi, District nan, Jharkhand",834010.0,Jharkhand,2(f),Private Uni.csv,,,,,,,,,,Private_691,23.2940706,85.4194892,80,2,0.8,google
1.0,State,"""Kaushalya"" the Skill University","Mahatma Gandhi Labour Institute MGLI, Drive-in Road, Memnagar, Ahmedabad, District nan, Gujarat",380052.0,Gujarat,2(f),State Uni.csv,,,,,,,,,,State_692,23.0451802,72.53788209999999,80,2,1.0,google
420.0,Private,Sri Sathya Sai University for Human Excellence,"Sri Sathya Sai Vidyaniketanam Campus, Navanihala, Post-Okali, Taluka uk-Kamalpur, District - Kalburagi, District nan, Karnataka",585313.0,Karnataka,2(f),Private Uni.csv,,,,,,,,,,Private_614,17.6058118,76.958545,80,2,0.6,google
3.0,State,Acharaya N.G.Ranga Agricultural University,"Amaravathi Road, Lam, Guntur, District nan, Andhra Pradesh",522034.0,Andhra Pradesh,2(f),State Uni.csv,,,,,,,,,,State_694,16.369289,80.4339056,80,2,0.8500000000000001,google
4.0,State,Acharya Nagarjuna University,"NH16, Nagarjuna Nagar, Guntur, District nan, Andhra Pradesh",522510.0,Andhra Pradesh,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_695,18.3158821,83.9272346,80,2,0.8500000000000001,google
5.0,State,Acharya Narendra Deva Krishi Evam Prodyogik Vishwavidyalaya,"Kumarganj, FaizabadAyodhya, District nan, Uttar Pradesh",224229.0,Uttar Pradesh,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_696,26.5467759,81.8401957,80,2,0.6,google
419.0,Private,Sri Sai University,"Sungal, Post Office TaragarhPalampur, District nan, Himachal Pradesh",176081.0,Himachal Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_613,32.1394006,76.5435864,80,2,0.8,google
418.0,Private,Sri Jagadhguru Murugarajendra University,"SJM Camus, Chitradurga, District nan, Karnataka",577502.0,Karnataka,2(f),Private Uni.csv,,,,,,,,,,Private_612,14.2373255,76.3853738,80,2,0.8,google
6.0,State,Adikavi Nannaya University,"Raja Raja Nagar, Rajamahendravaram, District nan, Andhra Pradesh",533296.0,Andhra Pradesh,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_697,17.0005383,81.8040345,80,2,0.6,google
7.0,State,Agriculture University,"Mandore, Jodhpur, District nan, Rajasthan",342304.0,Rajasthan,2(f),State Uni.csv,,,,,,,,,,State_698,26.3427037,73.0443233,80,2,0.6,google
8.0,State,Alagappa University,"Vallal Alagappar Valagam, KaraikudiKaraikudiSivaganga District rict, District nan, Tamil Nadu",630003.0,Tamil Nadu,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_699,10.0792186,78.78900999999999,80,2,0.8,google
417.0,Private,Sri Guru Ram Das University of Health Sciences,"Sri Guru Ram Das University of Health Sciences, Mehta Road, VallahSri Amritsar, District nan, Punjab",143501.0,Punjab,2(f),Private Uni.csv,,,,,,,,,,Private_611,31.6256662,74.9223622,80,2,0.8500000000000001,google
9.0,State,Aliah University,"IIA27, New Town, KolkataNew Town, Kolkata, District nan, West Bengal",700160.0,West Bengal,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_700,22.5381774,88.35012569999999,80,2,1.0,google
10.0,State,Alipurduar University,"P. O. - Alipurduar Court, District - Alipurduar, District nan, West Bengal",736122.0,West Bengal,2(f),State Uni.csv,,,,,,,,,,State_701,26.5004876,89.53266459999999,80,2,0.8,google
416.0,Private,Sri Guru Granth Sahib World University,"Fatehgarh Sahib, District nan, Punjab",,Punjab,2(f),Private Uni.csv,,,,,,,,,,Private_610,30.6810924,76.4100267,80,2,0.6,google
12.0,State,Andhra Kesari University,"Pernamitta, Ongole, Prakasam District rict, District nan, Andhra Pradesh",523225.0,Andhra Pradesh,2(f),State Uni.csv,,,,,,,,,,State_703,15.5284503,80.01157010000001,80,2,0.6,google
415.0,Private,"Sri Balaji University, Pune","SNo.552-7, Tathawade, off Mumbai-Banglore BypassPune, District nan, Maharashtra",411033.0,Maharashtra,2(f),Private Uni.csv,,,,,,,,,,Private_609,18.6086497,73.7546808,80,2,1.0,google
13.0,State,Andhra Pradesh Fisheries University,"Vihsal Residency, Padmaja Nagar, Tadigadapa, Vijawada, District nan, Andhra Pradesh",521134.0,Andhra Pradesh,2(f),State Uni.csv,,,,,,,,,,State_704,16.4807593,80.69096189999999,80,2,0.8,google
414.0,Private,Sri Aurobindo University,"SAIMS Campus, Indore-Ujjain State Highway, Near MR-10 Crossing, Sanwer Road, Indore, District nan, Madhya Pradesh",453555.0,Madhya Pradesh,2(f),Private Uni.csv,,,,,,,,,,Private_608,22.7530847,75.8868403,80,2,0.8500000000000001,google
14.0,State,Andhra University,"Waltair Junction, Visakhapatnam, District nan, Andhra Pradesh",530003.0,Andhra Pradesh,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_705,17.7213754,83.2904709,80,2,0.8,google
15.0,State,Anna University,"Sardar Patel Road, Guindy, ChennaiGuindyChennai, District nan, Tamil Nadu",600025.0,Tamil Nadu,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_706,13.0083836,80.2321698,80,2,0.8500000000000001,google
16.0,State,Annamalai University,"Annamalainagar, Cuddalore, District nan, Tamil Nadu",608002.0,Tamil Nadu,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_707,11.3920567,79.7147468,80,2,0.6,google
17.0,State,Arunachal Pradesh University,"Pasighat, District nan, Arunachal Pradesh",791102.0,Arunachal Pradesh,2(f),State Uni.csv,,,,,,,,,,State_708,28.0631741,95.32391969999999,80,2,0.6,google
19.0,State,Assam Agricultural University,"Nowchaliah Gaon, Jorhat, District nan, Assam",785013.0,Assam,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_710,26.7278177,94.18849829999999,80,2,0.6,google
158.0,State,Haveri University,"Kerimattihalli, Haveri, District nan, Karnataka",581110.0,Karnataka,2(f),State Uni.csv,,,,,,,,,,State_849,14.7535737,75.37036619999999,80,2,0.6,google
178.0,State,"International Sports University, Maharashtra","Sports Youth ServicesShivchhatrapati Sports ComplexMahalunge-Belawadi, Pune, District nan, Maharashtra",411045.0,Maharashtra,2(f),State Uni.csv,,,,,,,,,,State_869,18.5788913,73.7706807,80,2,0.6,google
160.0,State,Hemchandracharya North Gujarat University,"Hemchandracharya North Gujarat University, Patan Patan- 384 265. GUJARAT, District nan",384265.0,Gujarat,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_851,23.8595527,72.13437379999999,80,2,0.8,google
366.0,State,Rajiv Gandhi University of Health Science,"JayanagarBangalore - 560 041., District nan, Karnataka",,Karnataka,2(f),State Uni.csv,,,,,,,,,,State_1057,12.9308107,77.58385770000001,80,2,0.6,google
367.0,State,Rajiv Gandhi University of Knowledge Technologies,"V. R. Mansions, Kunchanapalli, Guntur District rict, District nan, Andhra Pradesh",522501.0,Andhra Pradesh,2(f),State Uni.csv,,,,,,,,,,State_1058,16.4633431,80.6164433,80,2,0.6,google
368.0,State,Rajiv Gandhi University of Knowledge Technology,"RGUKT BASAR, MABASAR, DTNIRMAL, TELANGANA, PIN 504107IIIT-H Campus, GachibowliHyderabad, PIN: 504107, District nan",504107.0,Telangana,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_1059,18.8693545,77.9224589,80,2,0.6,google
369.0,State,Rajmata Vijayaraje Scindia Krishi Vishwa Vidyalaya,"Opp. Mela GroundRace Course RoadGwalior, Madhya Pradesh, District nan",,Madhya Pradesh,2(f),State Uni.csv,,,,,,,,,,State_1060,26.2296359,78.2013599,80,2,0.8500000000000001,google
370.0,State,Rama Devi Women's University,"Vidya Vihar, Bhoi Nagar, Bhubaneswar, District nan, Odisha",751022.0,Odisha,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_1061,20.2958829,85.8345265,80,2,0.6,google
372.0,State,Rani Channamma University,"Rani Channamma University, Vidyasangama Campus, Bhutaramanahatti, Post Box -NH 04, Belagavi-Karnataka-IndiaP.B Highway, Belagavi, District nan",591156.0,Karnataka,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_1063,15.9973952,74.5072208,80,2,0.8,google
373.0,State,Rani Durgavati Vishwavidyalaya,"Jabalpur - 482 001. M.P, District nan, Madhya Pradesh",,Madhya Pradesh,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_1064,23.1620072,79.9584397,80,2,0.6,google
374.0,State,Rani Rashmoni Green University(formerly West Bengal Green University.),"At the premises of Singur General Degree College, Singur, Hooghly, West Bengal, District nan",712409.0,West Bengal,2(f),State Uni.csv,,,,,,,,,,State_1065,22.8108128,88.23749269999999,80,2,0.8,google
375.0,State,Rashtrasant Tukadoji Maharaj Nagpur University,"Chhatrapati Shivaji Maharaj Administrative Premises, Ravindranath Tagore Marg, Nagpur, District nan, Maharashtra",440001.0,Maharashtra,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_1066,21.1452942,79.0743628,80,2,0.8500000000000001,google
378.0,State,Sadhu Ram Chand Murmu University of Jhargram( formerly Jhargram University),"Jhargram Raj College, Jhagram, District nan, West Bengal",721507.0,West Bengal,2(f),State Uni.csv,,,,,,,,,,State_1069,22.4355094,86.9902397,80,2,0.8,google
379.0,State,Sambalpur University,"Jyoti Vihar, Burla, Sambalpur, District nan, Odisha",768019.0,Odisha,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_1070,21.4752916,83.8804323,80,2,0.6,google
380.0,State,Sampurnanand Sanskrit Vishwavidyalaya,"Varanasi - 221 002. UP, District nan, Uttar Pradesh",,Uttar Pradesh,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_1071,25.3176452,82.9739144,80,2,0.6,google
383.0,State,Sant Gahira Guru Vishwavidyalaya (formerly Sarguja University),"Sant Gahira Guru VishwavidyalayaSarguja-Ambikapur- Darripara, Hospital Road Ambikapur District t. Surguja, District nan, Chhattisgarh",497001.0,Chhattisgarh,2(f),State Uni.csv,,,,,,,,,,State_1074,23.1122723,83.1927668,80,2,1.0,google
384.0,State,Sardar Beant Singh State University,"Pathankot Road, Bariar, Gurdaspur, District nan, Punjab",143521.0,Punjab,2(f),State Uni.csv,,,,,,,,,,State_1075,31.8011902,75.6572071,80,2,0.8500000000000001,google
365.0,State,Rajiv Gandhi Prodoyogiki Vishwavidyalaya,"Airport BypassGandhi NagarBhopal M.P., District nan, Madhya Pradesh",462036.0,Madhya Pradesh,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_1056,22.9734229,78.6568942,80,2,0.6,google
385.0,State,Sardar Krushinagar Dantiwada Agricultural University,"Sardarkrushinagar Dantiwada Agricultural University, Sardarkrushinagar- 385 506, District rict. Banaskantha GujaratDist. Banaskantha, District nan",385506.0,Gujarat,2(f),State Uni.csv,,,,,,,,,,State_1076,24.3204803,72.3129284,80,2,0.8,google
388.0,State,"Sardar Patel University of Police, Security & Criminal Justice","Opp. Gramin Police line, Mathania Road, Daijar, Jodhpur, District nan, Rajasthan",342304.0,Rajasthan,2(f),State Uni.csv,,,,,,,,,,State_1079,26.3987838,73.0638816,80,2,0.8,google
390.0,State,Satavahana University,"SATAVAHANA UNIVERSITY, MALKAPUR ROAD, KARIMNAGAR, TELANGANA STATEAndhra Pradesh-, PIN: 505001, District nan",505002.0,Telangana,2(f),State Uni.csv,,,,,,,,,,State_1081,18.4553016,79.0977648,80,2,0.8,google
391.0,State,Saurashtra University,"Kalavad RoadRajkot Gujarat, District nan",,Gujarat,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_1082,22.2081932,70.38070580000002,80,2,0.6,google
392.0,State,Savitribai Phule Pune University,"Ganeshkhind Road, Pune, Maharashtra, India.Pune, District nan",411007.0,Maharashtra,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_1083,18.5451356,73.8261661,80,2,0.8500000000000001,google
393.0,State,Shaheed Bhagat Singh State University,"Moga Road, Firozpur, District nan, Punjab",152001.0,Punjab,2(f),State Uni.csv,,,,,,,,,,State_1084,30.8520917,74.8774098,80,2,0.8500000000000001,google
395.0,State,Shaheed Nandkumar Patel Vishwavidyalaya,"Garhumaria, Odisha Road, Raigarh, District nan, Chhattisgarh",496001.0,Chhattisgarh,2(f),State Uni.csv,,,,,,,,,,State_1086,21.8517825,83.4064156,80,2,0.8,google
396.0,State,Sher-e-Kashmir University of Agricultural Science & Technology,"Shalimar, srinagar J and K Srinagar-190 001. JK, District nan, Jammu And Kashmir",190025.0,Jammu And Kashmir,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_1087,34.1495248,74.87292459999999,80,2,0.8,google
397.0,State,"Sher-e-Kashmir University of Agricultural Science & Technology, Jammu","Jammu, District nan, Jammu And Kashmir",,Jammu And Kashmir,2(f),State Uni.csv,,,,,,,,,,State_1088,32.9338561,74.6868815,80,2,0.6,google
398.0,State,Shivaji University,"Vidyanagar KolhapurKolhapur - 416 004., District nan, Maharashtra",416004.0,Maharashtra,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_1089,17.7228113,73.944432,80,2,0.6,google
399.0,State,Shree Sankaracharaya University of Sanskrit,"Post Box No. 14, Kalady District rict, ErnakulamKalady, District nan, Kerala",,Kerala,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_1090,10.1246929,76.3534312,80,2,1.0,google
400.0,State,Shree Somnath Sanskrit University,"Ta VeravalDistrict Junagarh, District nan, Gujarat",,Gujarat,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_1091,21.355069,70.52649339999999,80,2,0.6,google
402.0,State,Shri Jagannath Sanskrit Vishwavidyalaya,"Shikha Rd, Penthakata, Puri, District nan, Odisha",752003.0,Odisha,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_1093,19.806919,85.8556721,80,2,0.8500000000000001,google
403.0,State,Shri Krishna AYUSH University,"Umri Road, Sector-8, Kurukshetra, District nan, Haryana",,Haryana,2(f),State Uni.csv,,,,,,,,,,State_1094,29.9610033,76.872752,80,2,0.8500000000000001,google
404.0,State,Shri Mata Vaishno Devi University,"SMVD University, Kakryal, Katra, JKKatra, JK, District nan, Jammu And Kashmir",182320.0,Jammu And Kashmir,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_1095,32.9420617,74.9540899,80,2,1.0,google
387.0,State,Sardar Patel University Mandi,"Vallabh Government College CampusAdministrative BlockMandi Sadar, Mandi, District nan, Himachal Pradesh",175001.0,Himachal Pradesh,2(f),State Uni.csv,,,,,,,,,,State_1078,31.7065884,76.9382761,80,2,0.8,google
405.0,State,Shri Vishwakarma Skill University,"Dudhola, Palwal, District nan, Haryana",121102.0,Haryana,2(f),State Uni.csv,,,,,,,,,,State_1096,28.1944435,77.27712129999999,80,2,0.6,google
364.0,State,Rajendra University,"Prajna Vihar, Balangir, District nan, Odisha",767002.0,Odisha,2(f),State Uni.csv,,,,,,,,,,State_1055,20.6722671,83.1649001,80,2,0.6,google
362.0,State,Rajasthan University of Health Sciences,"Kumbha Marg, Pratap Nagar, Sector-18, Tonk Road, Sanganer, Jaipur, District nan, Rajasthan",302033.0,Rajasthan,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_1053,26.8055553,75.8071226,80,2,0.8500000000000001,google
323.0,State,Nizam's Institute of Medical Sciences,"Punjagutta, Hyderabad, District nan, Telangana",500082.0,Telangana,2(f),State Uni.csv,,,,,,,,,,State_1014,17.4254486,78.450544,80,2,0.6,google
324.0,State,Nrupathunga University,"Nrupathunga Road, Bengaluru, District nan, Karnataka",,Karnataka,2(f),State Uni.csv,,,,,,,,,,State_1015,12.971812,77.5868913,80,2,0.8500000000000001,google
325.0,State,Odia University,"Satyabdi, Puri, District nan, Odisha",752014.0,Odisha,2(f),State Uni.csv,,,,,,,,,,State_1016,19.9463746,85.8138024,80,2,0.6,google
326.0,State,Odisha State Open University,"G.M. University Campus, Budharaja, Sambalpur, District nan, Odisha",768004.0,Odisha,2(f),State Uni.csv,,,,,,,,,,State_1017,21.4768372,83.9747938,80,2,0.8,google
327.0,State,Odisha University Of Agriculture & Technology,"Surya Nagar, Bhubaneswar, District nan, Odisha",751003.0,Odisha,2(f) & 12(B),State Uni.csv,,,,,,,,,,State_1018,20.2697698,85.8130562,80,2,0.6,google
328.0,State,Odisha University of Health Sciences,"Sishu Bhawan Square, Bhubaneswar, District nan, Odisha",751009.0,Odisha,2(f),State Uni.csv,,,,,,,,,,State_1019,20.2546766,85.8320389,80,2,0.8,google
329.0,State,Odisha University of Technology and Research,"Kalinga Nagar, Ghatikia, Post Office Mahalaxmi Vihar, Bhubaneswer, District nan, Odisha",751003.0,Odisha,2(f),State Uni.csv,,,,,,,,,,State_1020,20.2674437,85.7680148,80,2,0.6,google
331.0,State,P. V. Narsimha Rao Telangana Veterinary University,"Administrative Office, Rajendranagar, Hyderabad, District nan, Telangana",500030.0,Telangana,2(f),State Uni.csv,,,,,,,,,,State_1022,17.3498416,78.4991455,80,2,1.0,google
